uf,municipio,codigo_ibge,area_do_imovel,registro_car,situacao_cadastro,condicao_cadastro,latitude,longitude,tipo_imovel_rural,modulos_fiscais,origem,descricao,data_processamento,area_de_conflito,percentual
SP,OSVALDO CRUZ,3534609,23.9434,SP-3534609-74CF85DD103B48F6BDEB74B10D3B1426,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.63573626,-50.83178627,IRU,1.3283,,,,,
SP,OSVALDO CRUZ,3534609,12.6476,SP-3534609-708F13ECFE2D4003A2E46F2BC1EACB1F,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.78446097,-50.87326072,IRU,0.7021,,,,,
SP,OSVALDO CRUZ,3534609,19.2075,SP-3534609-585F6C71B68A48138219AB16B134FD5C,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.73709108,-50.9197485,IRU,1.0662,,,,,
SP,OSVALDO CRUZ,3534609,5.5165,SP-3534609-52628A7E16364BA49D9956924611DF41,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.64401877,-50.84911622,IRU,0.3045,,,,,
SP,OSVALDO CRUZ,3534609,11.0533,SP-3534609-4BA55D6830D841BE8F8D2E0F23FDBCA6,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.82157382,-50.8611803,IRU,0.6136,,,,,
SP,OSVALDO CRUZ,3534609,36.397,SP-3534609-4A8683108A1B4F498B0D4FCB4D1BE80E,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.74638097,-50.89309893,IRU,2.0204,,,,,
SP,OSVALDO CRUZ,3534609,44.0963,SP-3534609-47E1DD6172F04D3B81DD41B049C6B081,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.7395424,-50.87330061,IRU,2.4478,,,,,
SP,OSVALDO CRUZ,3534609,9.3039,SP-3534609-473B51CB37554575B1B5BBF8E62F4093,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.81250682,-50.84999604,IRU,0.5169,,,,,
SP,OSVALDO CRUZ,3534609,2.1463,SP-3534609-46182A1AF0224AA59E3E8F4A9D3E3D03,AT,REVISADO  AGUARDANDO ANÁLISE DA EQUIPE,-21.81283002,-50.91862269,IRU,0.1192,,,,,
SP,OSVALDO CRUZ,3534609,2.8419,SP-3534609-4511158248964803B64FC45D75832319,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.81269411,-50.89761162,IRU,0.1578,,,,,
SP,OSVALDO CRUZ,3534609,10.044,SP-3534609-373BEE947D9C4B27970B31D009337E67,PE,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.76096508,-50.86338729,IRU,0.5576,,,,,
SP,OSVALDO CRUZ,3534609,65.0097,SP-3534609-356CD6B4C7C84FAAB02829C4E5E5DC4F,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.69836426,-50.91403449,IRU,3.6088,,,,,
SP,OSVALDO CRUZ,3534609,13.0547,SP-3534609-330189ED31104A1BBFE7B196CC3189D0,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.79979634,-50.90347009,IRU,0.7247,,,,,
SP,OSVALDO CRUZ,3534609,3.6996,SP-3534609-312B7498E2BC4C5C980004892E557448,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.78045945,-50.89715716,IRU,0.2054,,,,,
SP,OSVALDO CRUZ,3534609,4.8614,SP-3534609-2A39E93B2B1E420A8744CD6B5C59D082,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.81155,-50.91961171,IRU,0.2699,,,,,
SP,OSVALDO CRUZ,3534609,48.6509,SP-3534609-213495B94F5645E0ADB13E519C3859D2,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.74379068,-50.86198117,IRU,2.7028,,,,,
SP,OSVALDO CRUZ,3534609,28.3456,SP-3534609-1D7B12DD171945DFA1125C7111B68D35,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.77825297,-50.90892851,IRU,1.5735,,,,,
SP,OSVALDO CRUZ,3534609,14.7537,SP-3534609-101CA1A5A28848FC88F8E8AD89680F0E,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.673971,-50.85546116,IRU,0.819,,,,,
SP,OSVALDO CRUZ,3534609,5.2717,SP-3534609-0DE396E64C854E2EB2F8E2C809E93B33,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.74591474,-50.92808171,IRU,0.2926,,,,,
SP,OSVALDO CRUZ,3534609,4.8367,SP-3534609-0C7C7AAB5F3C499E82CC985E92D09ECA,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.77066594,-50.86107025,IRU,0.2685,,,,,
SP,OSVALDO CRUZ,3534609,4.8742,SP-3534609-094DAD9801CA48E59A7F0A4DC8939D87,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.8139786,-50.86603045,IRU,0.2706,,,,,
SP,OSVALDO CRUZ,3534609,10.9333,SP-3534609-069259B1AD6549ACA36B148BB5DF65A0,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.80612656,-50.88636899,IRU,0.6069,,,,,
SP,LUCÉLIA,3527405,128.1977,SP-3527405-FEBCA920060A40009C7077B30DEB9170,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.77208137,-51.02702006,IRU,6.4099,,,,,
SP,LUCÉLIA,3527405,3.0165,SP-3527405-FCB6FF3243C3459289E94D5A847153AF,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.72453175,-50.99775739,IRU,0.1507,,,,,
SP,LUCÉLIA,3527405,11.7313,SP-3527405-F6D3F20656C341C29AAA5DABB35A948D,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.76691484,-51.02055147,IRU,0.5866,,,,,
SP,LUCÉLIA,3527405,6.5602,SP-3527405-E0E4E033A5FD4A4FBCDCA64459BC9605,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.72605572,-51.00541457,IRU,0.3277,,,,,
SP,LUCÉLIA,3527405,15.1146,SP-3527405-DE8270EBE29E4B91B88853111BE329A4,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.6413662,-50.98810114,IRU,0.7551,,,,,
SP,LUCÉLIA,3527405,14.2563,SP-3527405-D250E77D1D4149359FCC5DE13E305B3D,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.68073313,-50.99348857,IRU,0.7122,,,,,
SP,LUCÉLIA,3527405,12.2618,SP-3527405-CFA4E12BB868475BA483FAC3E5173373,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.72696837,-50.99281674,IRU,0.5487,,,,,
SP,LUCÉLIA,3527405,35.5788,SP-3527405-CB72249BBD054BA281CEF4810D10ABF1,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.70623433,-51.00118518,IRU,1.7775,,,,,
SP,LUCÉLIA,3527405,3.9401,SP-3527405-C9E1DB4B62A643C9A3F5C4B8272B160B,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.71293613,-51.00822706,IRU,0.197,,,,,
SP,LUCÉLIA,3527405,5.984,SP-3527405-C1E8A18D9D1A40D9AE0EB79691F62016,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.72200935,-50.9993998,IRU,0.2856,,,,,
SP,LUCÉLIA,3527405,12.7023,SP-3527405-BB9F98F890CE40A38AEC67698D3FC204,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.70160683,-51.00916251,IRU,0.6346,,,,,
SP,LUCÉLIA,3527405,8.5165,SP-3527405-B54938C80EA648909B8BE75A94C554F7,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.74681731,-51.08875246,IRU,0.4258,,,,,
SP,LUCÉLIA,3527405,11.4901,SP-3527405-A9B75D83C9D74944B63DA64AB710177A,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.69992389,-51.00951771,IRU,0.5745,,,,,
SP,LUCÉLIA,3527405,167.5922,SP-3527405-9767FC324B0F4388932032EEC586F3CD,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.52924319,-50.93139185,IRU,8.3766,,,,,
SP,LUCÉLIA,3527405,9.7094,SP-3527405-89E7E3D7BDB14D1E800E32A4B56EE6C8,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.75363796,-51.02926984,IRU,0.4855,,,,,
SP,LUCÉLIA,3527405,15.9348,SP-3527405-89B71BF476EB48B48610C987333A30D6,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.75002653,-51.0562154,IRU,0.7961,,,,,
SP,LUCÉLIA,3527405,7.3729,SP-3527405-864CCEF26477475AB382A733F9219171,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.74154885,-51.04948692,IRU,0.3684,,,,,
SP,LUCÉLIA,3527405,7.0035,SP-3527405-85F5D4B62E6A459DB716BFD7B7F6AC81,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.72606088,-50.9964654,IRU,0.3502,,,,,
SP,LUCÉLIA,3527405,72.4682,SP-3527405-74E1C3BBF4A54ACEB8B8BDA1B7E7B892,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.76060385,-51.08602166,IRU,3.6234,,,,,
SP,LUCÉLIA,3527405,39.9954,SP-3527405-6600096AFB574A9BA77133510B539373,AT,REVISADO  AGUARDANDO ANÁLISE DA EQUIPE,-21.62923921,-50.98209505,IRU,1.9998,,,,,
SP,LUCÉLIA,3527405,169.0479,SP-3527405-639FD706BC8D490DB82C6DC73FE9E249,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.52906649,-50.93982681,IRU,8.4524,,,,,
SP,LUCÉLIA,3527405,11.0894,SP-3527405-602D56C0479948848A9243A6DBE9C5BF,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.73831855,-51.02599582,IRU,0.554,,,,,
SP,LUCÉLIA,3527405,9.1727,SP-3527405-5E1E5D40F2BA4B66A5673CF0EBC28A75,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.77905802,-51.10263949,IRU,0.4583,,,,,
SP,LUCÉLIA,3527405,21.9707,SP-3527405-59E87408A24F4FE8A42BEB5F8A461500,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.7424223,-51.06455724,IRU,1.0977,,,,,
SP,LUCÉLIA,3527405,176.8249,SP-3527405-5692E3FF56B34BFC858D135854F2D0BC,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.60884069,-50.95903744,IRU,8.8412,,,,,
